Date,Close,Open,High,Low
2022-01-10,172.19,169.08,172.5,168.17
2022-01-11,175.08,172.32,175.18,170.82
2022-01-12,175.53,176.12,177.18,174.82
2022-01-13,172.19,175.78,176.62,171.79
2022-01-14,173.07,171.34,173.78,171.09
2022-01-18,169.8,171.51,172.54,169.405
2022-01-19,166.23,170.0,171.08,165.94
2022-01-20,164.51,166.98,169.68,164.18
2022-01-21,162.41,164.415,166.33,162.3
2022-01-24,161.62,160.02,162.3,154.7
2022-01-25,159.78,158.98,162.76,157.02
2022-01-26,159.69,163.5,164.3894,157.82
2022-01-27,159.22,162.45,163.84,158.28
2022-01-28,170.33,165.71,170.35,162.8
2022-01-31,174.78,170.16,175.0,169.51
2022-02-01,174.61,174.01,174.84,172.31
2022-02-02,175.84,174.745,175.88,173.33
2022-02-03,172.9,174.48,176.2399,172.12
2022-02-04,172.39,171.68,174.1,170.68
2022-02-07,171.66,172.86,173.9458,170.95
2022-02-08,174.83,171.73,175.35,171.43
2022-02-09,176.28,176.05,176.65,174.9
2022-02-10,172.12,174.14,175.48,171.55
2022-02-11,168.64,172.33,173.08,168.04
2022-02-14,168.88,167.37,169.58,166.56
2022-02-15,172.79,170.97,172.95,170.25
2022-02-16,172.55,171.85,173.34,170.05
2022-02-17,168.88,171.03,171.91,168.47
2022-02-18,167.3,169.82,170.5413,166.19
2022-02-22,164.32,164.98,166.69,162.15
2022-02-23,160.07,165.54,166.15,159.75
2022-02-24,162.74,152.58,162.85,152.0
2022-02-25,164.85,163.84,165.12,160.8738
2022-02-28,165.12,163.06,165.42,162.43
2022-03-01,163.2,164.695,166.6,161.97
2022-03-02,166.56,164.39,167.36,162.95
2022-03-03,166.23,168.47,168.91,165.55
2022-03-04,163.17,164.49,165.55,162.1
2022-03-07,159.3,163.36,165.02,159.04
2022-03-08,157.44,158.82,162.88,155.8
2022-03-09,162.95,161.475,163.41,159.41
2022-03-10,158.52,160.2,160.39,155.98
2022-03-11,154.73,158.93,159.28,154.5
2022-03-14,150.62,151.45,154.12,150.1
2022-03-15,155.09,150.9,155.57,150.38
2022-03-16,159.59,157.05,160.0,154.46
2022-03-17,160.62,158.61,161.0,157.63
2022-03-18,163.98,160.51,164.48,159.76
2022-03-21,165.38,163.51,166.35,163.015
2022-03-22,168.82,165.51,169.42,164.91
2022-03-23,170.21,167.99,172.64,167.65
2022-03-24,174.07,171.06,174.14,170.21
2022-03-25,174.72,173.88,175.28,172.75
2022-03-28,175.6,172.17,175.73,172.0
2022-03-29,178.96,176.69,179.01,176.34
2022-03-30,177.77,178.55,179.61,176.7
2022-03-31,174.61,177.84,178.03,174.4
2022-04-01,174.31,174.03,174.88,171.94
2022-04-04,178.44,174.57,178.49,174.44
2022-04-05,175.06,177.5,178.3,174.415
2022-04-06,171.83,172.36,173.63,170.13
2022-04-07,172.14,171.16,173.36,169.85
2022-04-08,170.09,171.78,171.78,169.2
2022-04-11,165.75,168.71,169.03,165.5
2022-04-12,167.66,168.02,169.87,166.64
2022-04-13,170.4,167.39,171.04,166.77
2022-04-14,165.29,170.62,171.27,165.04
2022-04-18,165.07,163.92,166.5984,163.57
2022-04-19,167.4,165.02,167.82,163.91
2022-04-20,167.23,168.76,168.88,166.1
2022-04-21,166.42,168.91,171.53,165.91
2022-04-22,161.79,166.46,167.8699,161.5
2022-04-25,162.88,161.12,163.17,158.46
2022-04-26,156.8,162.25,162.34,156.72
2022-04-27,156.57,155.91,159.79,155.38
2022-04-28,163.64,159.25,164.515,158.93
2022-04-29,157.65,161.84,166.2,157.25
2022-05-02,157.96,156.71,158.23,153.27
2022-05-03,159.48,158.15,160.71,156.32
2022-05-04,166.02,159.67,166.48,159.26
2022-05-05,156.77,163.85,164.08,154.95
2022-05-06,157.28,156.01,159.44,154.18
2022-05-09,152.06,154.925,155.83,151.49
2022-05-10,154.51,155.52,156.74,152.93
2022-05-11,146.5,153.5,155.45,145.81
2022-05-12,142.56,142.77,146.2,138.8
2022-05-13,147.11,144.59,148.105,143.11
2022-05-16,145.54,145.55,147.5199,144.18
2022-05-17,149.24,148.86,149.77,146.68
2022-05-18,140.82,146.85,147.3601,139.9
2022-05-19,137.35,139.88,141.66,136.6
2022-05-20,137.59,139.09,140.7,132.61
2022-05-23,143.11,137.79,143.26,137.65
2022-05-24,140.36,140.805,141.97,137.33
2022-05-25,140.52,138.43,141.785,138.34
2022-05-26,143.78,137.39,144.34,137.14
2022-05-27,149.64,145.39,149.68,145.26
2022-05-31,148.84,149.07,150.66,146.84
2022-06-01,148.71,149.9,151.74,147.68
2022-06-02,151.21,147.83,151.27,146.86
2022-06-03,145.38,146.9,147.97,144.46
2022-06-06,146.14,147.03,148.5689,144.9
2022-06-07,148.71,144.345,149.0,144.1
2022-06-08,147.96,148.58,149.8697,147.46
2022-06-09,142.64,147.08,147.95,142.53
2022-06-10,137.13,140.28,140.76,137.06
2022-06-13,131.88,132.87,135.2,131.44
2022-06-14,132.76,133.13,133.89,131.48
2022-06-15,135.43,134.29,137.34,132.16
2022-06-16,130.06,132.08,132.39,129.04
2022-06-17,131.56,130.065,133.079,129.81
2022-06-21,135.87,133.42,137.06,133.32
2022-06-22,135.35,134.79,137.76,133.91
2022-06-23,138.27,136.82,138.59,135.63
2022-06-24,141.66,139.9,141.91,139.77
2022-06-27,141.66,142.695,143.49,140.965
2022-06-28,137.44,142.13,143.422,137.325
2022-06-29,139.23,137.46,140.67,136.67
2022-06-30,136.72,137.25,138.37,133.7737
2022-07-01,138.93,136.04,139.04,135.66
2022-07-05,141.56,137.77,141.61,136.93
2022-07-06,142.92,141.355,144.12,141.08
2022-07-07,146.35,143.29,146.55,143.28
2022-07-08,147.04,145.265,147.55,145.0
2022-07-11,144.87,145.67,146.64,143.78
2022-07-12,145.86,145.76,148.45,145.05
2022-07-13,145.49,142.99,146.45,142.1201
2022-07-14,148.47,144.08,148.95,143.25
2022-07-15,150.17,149.78,150.86,148.2
2022-07-18,147.07,150.74,151.57,146.7
2022-07-19,151.0,147.92,151.23,146.91
2022-07-20,153.04,151.12,153.72,150.37
2022-07-21,155.35,154.5,155.57,151.94
2022-07-22,154.09,155.39,156.28,153.41
2022-07-25,152.95,154.01,155.04,152.28
2022-07-26,151.6,152.265,153.085,150.8
2022-07-27,156.79,152.58,157.33,152.16
2022-07-28,157.35,156.98,157.64,154.41
2022-07-29,162.51,161.24,163.63,159.5
2022-08-01,161.51,161.01,163.59,160.89
2022-08-02,160.01,160.1,162.41,159.63
2022-08-03,166.13,160.84,166.59,160.75
2022-08-04,165.81,166.005,167.19,164.43
2022-08-05,165.35,163.21,165.85,163.0
2022-08-08,164.87,166.37,167.81,164.2
2022-08-09,164.92,164.02,165.82,163.25
2022-08-10,169.24,167.68,169.34,166.9
2022-08-11,168.49,170.06,170.99,168.19
2022-08-12,172.1,169.82,172.17,169.4
2022-08-15,173.19,171.52,173.39,171.345
2022-08-16,173.03,172.78,173.71,171.6618
2022-08-17,174.55,172.77,176.15,172.57
2022-08-18,174.15,173.75,174.9,173.12
2022-08-19,171.52,173.03,173.74,171.3101
2022-08-22,167.57,169.69,169.86,167.135
2022-08-23,167.23,167.08,168.71,166.65
2022-08-24,167.53,167.32,168.11,166.245
2022-08-25,170.03,168.78,170.14,168.35
2022-08-26,163.62,170.57,171.05,163.56
2022-08-29,161.38,161.145,162.9,159.82
2022-08-30,158.91,162.13,162.56,157.72
2022-08-31,157.22,160.305,160.58,157.14
2022-09-01,157.96,156.64,158.42,154.67
2022-09-02,155.81,159.75,160.362,154.965
2022-09-06,154.53,156.47,157.09,153.69
2022-09-07,155.96,154.825,156.67,153.61
2022-09-08,154.46,154.64,156.36,152.68
2022-09-09,157.37,155.47,157.82,154.75
2022-09-12,163.43,159.59,164.26,159.3
2022-09-13,153.84,159.9,160.54,153.37
2022-09-14,155.31,154.785,157.1,153.6106
2022-09-15,152.37,154.65,155.24,151.38
2022-09-16,150.7,151.21,151.35,148.37
2022-09-19,154.48,149.31,154.56,149.1
2022-09-20,156.9,153.4,158.08,153.08
2022-09-21,153.72,157.34,158.74,153.6
2022-09-22,152.74,152.38,154.47,150.91
2022-09-23,150.43,151.19,151.47,148.56
2022-09-26,150.77,149.66,153.7701,149.64
2022-09-27,151.76,152.74,154.72,149.945
2022-09-28,149.84,147.64,150.6414,144.84
2022-09-29,142.48,146.1,146.72,140.68
2022-09-30,138.2,141.28,143.1,138.0
2022-10-03,142.45,138.21,143.07,137.685
2022-10-04,146.1,145.03,146.22,144.26
2022-10-05,146.4,144.075,147.38,143.01
2022-10-06,145.43,145.81,147.54,145.22
2022-10-07,140.09,142.54,143.1,139.445
2022-10-10,140.42,140.42,141.89,138.5729
2022-10-11,138.98,139.9,141.35,138.22
2022-10-12,138.34,139.13,140.36,138.16
2022-10-13,142.99,134.99,143.59,134.37
2022-10-14,138.38,144.31,144.52,138.19
2022-10-17,142.41,141.065,142.9,140.27
2022-10-18,143.75,145.49,146.7,140.61
2022-10-19,143.86,141.69,144.9492,141.5
2022-10-20,143.39,143.02,145.89,142.65
2022-10-21,147.27,142.87,147.8479,142.649
2022-10-24,149.45,147.185,150.23,146.0
2022-10-25,152.34,150.09,152.49,149.36
2022-10-26,149.35,150.96,151.99,148.04
2022-10-27,144.8,148.07,149.046,144.13
2022-10-28,155.74,148.2,157.5,147.82
2022-10-31,153.34,153.155,154.24,151.92
2022-11-01,150.65,155.08,155.45,149.13
2022-11-02,145.03,148.945,152.17,145.0
2022-11-03,138.88,142.06,142.8,138.75
2022-11-04,138.38,142.09,142.67,134.38
2022-11-07,138.92,137.11,139.145,135.671
2022-11-08,139.5,140.41,141.43,137.49
2022-11-09,134.87,138.5,138.55,134.5933
2022-11-10,146.87,141.24,146.87,139.5
2022-11-11,149.7,145.82,150.01,144.37
2022-11-14,148.28,148.97,150.28,147.43
2022-11-15,150.04,152.215,153.59,148.5613
2022-11-16,148.79,149.13,149.87,147.29
2022-11-17,150.72,146.43,151.48,146.15
2022-11-18,151.29,152.305,152.7,149.97
2022-11-21,148.01,150.16,150.37,147.715
2022-11-22,150.18,148.13,150.42,146.925
2022-11-23,151.07,149.45,151.83,149.34
2022-11-25,148.11,148.305,148.88,147.12
2022-11-28,144.22,145.14,146.64,143.38
2022-11-29,141.17,144.29,144.81,140.355
2022-11-30,148.03,141.395,148.72,140.55
2022-12-01,148.31,148.21,149.13,146.61
2022-12-02,147.81,145.96,148.0,145.65
2022-12-05,146.63,147.77,150.9199,145.77
2022-12-06,142.91,147.075,147.3,141.92
2022-12-07,140.94,142.19,143.37,140.0
2022-12-08,142.65,142.36,143.52,141.1
2022-12-09,142.16,142.34,145.57,140.9
2022-12-12,144.49,142.7,144.5,141.06
2022-12-13,145.47,149.5,149.9692,144.24
2022-12-14,143.21,145.35,146.655,141.16
2022-12-15,136.5,141.11,141.8,136.025
2022-12-16,134.51,136.685,137.65,133.73
2022-12-19,132.37,135.11,135.2,131.32
2022-12-20,132.3,131.39,133.25,129.89
2022-12-21,135.45,132.98,136.81,132.75
2022-12-22,132.23,134.352,134.56,130.3
2022-12-23,131.86,130.92,132.415,129.64
2022-12-27,130.03,131.38,131.41,128.72
2022-12-28,126.04,129.67,131.0275,125.87
2022-12-29,129.61,127.99,130.4814,127.73
2022-12-30,129.93,128.41,129.95,127.43
2023-01-03,125.07,130.28,130.9,124.17
2023-01-04,126.36,126.89,128.6557,125.08
2023-01-05,125.02,127.13,127.77,124.76
2023-01-06,129.62,126.01,130.29,124.89
2023-01-09,130.15,130.465,133.41,129.89
2023-01-10,130.73,130.26,131.2636,128.12
2023-01-11,133.49,131.25,133.51,130.46
2023-01-12,133.41,133.88,134.26,131.44
2023-01-13,134.76,132.03,134.92,131.66
2023-01-17,135.94,134.83,137.29,134.13
2023-01-18,135.21,136.815,138.61,135.03
2023-01-19,135.27,134.08,136.25,133.77
2023-01-20,137.87,135.28,138.02,134.22
2023-01-23,141.11,138.12,143.315,137.9
2023-01-24,142.53,140.305,143.16,140.3
2023-01-25,141.86,140.89,142.43,138.81
2023-01-26,143.96,143.17,144.25,141.9
2023-01-27,145.93,143.155,147.23,143.08
2023-01-30,143.0,144.955,145.55,142.85
2023-01-31,144.29,142.7,144.34,142.28
2023-02-01,145.43,143.97,146.61,141.32
2023-02-02,150.82,148.9,151.18,148.17
2023-02-03,154.5,148.03,157.38,147.83
2023-02-06,151.73,152.575,153.1,150.78
2023-02-07,154.65,150.64,155.23,150.64
2023-02-08,151.92,153.88,154.58,151.168
2023-02-09,150.87,153.775,154.33,150.42
2023-02-10,151.01,149.46,151.3401,149.22
2023-02-13,153.85,150.952,154.26,150.92
2023-02-14,153.2,152.12,153.77,150.86
2023-02-15,155.33,153.11,155.5,152.88
2023-02-16,153.71,153.51,156.33,153.3475
2023-02-17,152.55,152.35,153.0,150.85
2023-02-21,148.48,150.2,151.3,148.405
2023-02-22,148.91,148.87,149.95,147.16
2023-02-23,149.4,150.09,150.34,147.24
2023-02-24,146.71,147.11,147.19,145.7202
2023-02-27,147.92,147.71,149.17,147.45
2023-02-28,147.41,147.05,149.08,146.83
2023-03-01,145.31,146.83,147.2285,145.01
2023-03-02,145.91,144.38,146.71,143.9
2023-03-03,151.03,148.045,151.11,147.33
2023-03-06,153.83,153.785,156.3,153.46
2023-03-07,151.6,153.7,154.0299,151.13
2023-03-08,152.87,152.81,153.47,151.83
2023-03-09,150.59,153.559,154.535,150.225
2023-03-10,148.5,150.21,150.94,147.6096
2023-03-13,150.47,147.805,153.14,147.7
2023-03-14,152.59,151.28,153.4,150.1
2023-03-15,152.99,151.19,153.245,149.92
2023-03-16,155.85,152.16,156.46,151.64
2023-03-17,155.0,156.08,156.74,154.28
2023-03-20,157.4,155.07,157.82,154.15
2023-03-21,159.28,157.32,159.4,156.54
2023-03-22,157.83,159.3,162.14,157.81
2023-03-23,158.93,158.83,161.5501,157.68
2023-03-24,160.25,158.86,160.34,157.85
2023-03-27,158.28,159.94,160.77,157.87
2023-03-28,157.65,157.97,158.49,155.98
2023-03-29,160.77,159.37,161.05,159.35
2023-03-30,162.36,161.53,162.47,161.271
2023-03-31,164.9,162.44,165.0,161.91
2023-04-03,166.17,164.27,166.29,164.22
2023-04-04,165.63,166.595,166.84,165.11
2023-04-05,163.76,164.74,165.05,161.8
2023-04-06,164.66,162.43,164.9584,162.0
2023-04-10,162.03,161.42,162.03,160.08
2023-04-11,160.8,162.35,162.36,160.51
2023-04-12,160.1,161.22,162.06,159.78
2023-04-13,165.56,161.63,165.8,161.42
2023-04-14,165.21,164.59,166.32,163.82
2023-04-17,165.23,165.09,165.39,164.03
2023-04-18,166.47,166.1,167.41,165.65
2023-04-19,167.63,165.8,168.16,165.54
2023-04-20,166.65,166.09,167.87,165.56
2023-04-21,165.02,165.05,166.4521,164.49
2023-04-24,165.33,165.0,165.6,163.89
2023-04-25,163.77,165.19,166.305,163.73
2023-04-26,163.76,163.055,165.28,162.8
2023-04-27,168.41,165.19,168.56,165.19
2023-04-28,169.68,168.49,169.85,167.8801
2023-05-01,169.59,169.28,170.45,168.64
2023-05-02,168.54,170.09,170.35,167.54
2023-05-03,167.45,169.5,170.92,167.16
2023-05-04,165.79,164.89,167.04,164.31
2023-05-05,173.57,170.975,174.3,170.76
2023-05-08,173.5,172.48,173.85,172.11
2023-05-09,171.77,173.05,173.54,171.6
2023-05-10,173.555,173.02,174.03,171.9
2023-05-11,173.75,173.85,174.59,172.17
2023-05-12,172.57,173.62,174.06,171.0
2023-05-15,172.07,173.16,173.21,171.47
2023-05-16,172.07,171.99,173.1383,171.7991
2023-05-17,172.69,171.71,172.925,170.4201
2023-05-18,175.05,173.0,175.24,172.58
2023-05-19,175.16,176.39,176.39,174.94
2023-05-22,174.2,173.98,174.71,173.45
2023-05-23,171.56,173.13,173.3794,171.275
2023-05-24,171.84,171.09,172.4183,170.52
2023-05-25,172.99,172.41,173.895,171.69
2023-05-26,175.43,173.32,175.77,173.11
2023-05-30,177.3,176.96,178.99,176.57
2023-05-31,177.25,177.325,179.35,176.76
2023-06-01,180.09,177.7,180.12,176.9306
2023-06-02,180.95,181.03,181.78,179.26
2023-06-05,179.58,182.63,184.951,178.035
2023-06-06,179.21,179.965,180.12,177.43
2023-06-07,177.82,178.44,181.21,177.32
2023-06-08,180.57,177.895,180.84,177.46
2023-06-09,180.96,181.5,182.23,180.63
2023-06-12,183.79,181.27,183.89,180.97
2023-06-13,183.31,182.8,184.15,182.44
2023-06-14,183.95,183.37,184.39,182.02
2023-06-15,186.01,183.96,186.52,183.78
2023-06-16,184.92,186.73,186.99,184.27
2023-06-20,185.01,184.41,186.1,184.41
2023-06-21,183.96,184.9,185.41,182.5901
2023-06-22,187.0,183.74,187.045,183.67
2023-06-23,186.68,185.55,187.56,185.01
2023-06-26,185.27,186.83,188.05,185.23
2023-06-27,188.06,185.89,188.39,185.67
2023-06-28,189.25,187.93,189.9,187.6
2023-06-29,189.59,189.08,190.07,188.94
2023-06-30,193.97,191.63,194.48,191.26
2023-07-03,192.46,193.78,193.88,191.76
2023-07-05,191.33,191.565,192.98,190.62
2023-07-06,191.81,189.84,192.02,189.2
2023-07-07,190.68,191.41,192.67,190.24
2023-07-10,188.61,189.26,189.99,187.035
2023-07-11,188.08,189.16,189.3,186.6
2023-07-12,189.77,189.68,191.7,188.47
2023-07-13,190.54,190.5,191.19,189.78
2023-07-14,190.69,190.23,191.1799,189.63
2023-07-17,193.99,191.9,194.32,191.81
2023-07-18,193.73,193.35,194.33,192.415
2023-07-19,195.1,193.1,198.23,192.65
2023-07-20,193.13,195.09,196.47,192.495
2023-07-21,191.94,194.1,194.97,191.23
2023-07-24,192.75,193.41,194.91,192.25
2023-07-25,193.62,193.33,194.44,192.915
2023-07-26,194.5,193.67,195.64,193.32
2023-07-27,193.22,196.02,197.2,192.55
2023-07-28,195.83,194.67,196.626,194.14
2023-07-31,196.45,196.06,196.49,195.26
2023-08-01,195.605,196.235,196.73,195.28
2023-08-02,192.58,195.04,195.18,191.8507
2023-08-03,191.17,191.57,192.37,190.69
2023-08-04,181.99,185.52,187.38,181.92
2023-08-07,178.85,182.13,183.13,177.35
2023-08-08,179.8,179.69,180.27,177.58
2023-08-09,178.19,180.87,180.93,177.01
2023-08-10,177.97,179.48,180.75,177.6
2023-08-11,177.79,177.32,178.62,176.55
2023-08-14,179.46,177.97,179.69,177.305
2023-08-15,177.45,178.88,179.48,177.05
2023-08-16,176.57,177.13,178.54,176.5
2023-08-17,174.0,177.14,177.5054,173.48
2023-08-18,174.49,172.3,175.1,171.96
2023-08-21,175.84,175.07,176.13,173.735
2023-08-22,177.23,177.06,177.68,176.25
2023-08-23,181.12,178.52,181.55,178.325
2023-08-24,176.38,180.674,181.104,176.01
2023-08-25,178.61,177.38,179.15,175.82
2023-08-28,180.19,180.09,180.59,178.545
2023-08-29,184.12,179.695,184.9,179.5
2023-08-30,187.65,184.94,187.85,184.74
2023-08-31,187.87,187.84,189.12,187.48
2023-09-01,189.46,189.485,189.92,188.28
2023-09-05,189.7,188.28,189.98,187.61
2023-09-06,182.91,188.4,188.85,181.47
2023-09-07,177.56,175.18,178.21,173.54
2023-09-08,178.18,178.35,180.239,177.79
2023-09-11,179.36,180.07,180.3,177.34
2023-09-12,176.3,179.49,180.13,174.82
2023-09-13,174.21,176.51,177.3,173.98
2023-09-14,175.74,174.0,176.1,173.58
2023-09-15,175.01,176.48,176.495,173.82
2023-09-18,177.97,176.48,179.38,176.17
2023-09-19,179.07,177.52,179.63,177.13
2023-09-20,175.49,179.26,179.695,175.4
2023-09-21,173.93,174.55,176.3,173.86
2023-09-22,174.79,174.67,177.079,174.05
2023-09-25,176.08,174.2,176.97,174.15
2023-09-26,171.96,174.82,175.2,171.66
2023-09-27,170.43,172.62,173.04,169.05
2023-09-28,170.69,169.34,172.03,167.62
2023-09-29,171.21,172.02,173.07,170.341
2023-10-02,173.75,171.22,174.3,170.93
2023-10-03,172.4,172.255,173.63,170.82
2023-10-04,173.66,171.09,174.21,170.97
2023-10-05,174.91,173.79,175.45,172.68
2023-10-06,177.49,173.8,177.99,173.18
2023-10-09,178.99,176.81,179.05,175.8
2023-10-10,178.39,178.1,179.72,177.95
2023-10-11,179.8,178.2,179.85,177.6
2023-10-12,180.71,180.07,182.34,179.04
2023-10-13,178.85,181.42,181.93,178.14
2023-10-16,178.72,176.75,179.075,176.51
2023-10-17,177.15,176.645,178.42,174.8
2023-10-18,175.84,175.58,177.575,175.11
2023-10-19,175.46,176.04,177.84,175.19
2023-10-20,172.88,175.31,175.42,172.64
2023-10-23,173.0,170.91,174.01,169.93
2023-10-24,173.44,173.05,173.67,171.45
2023-10-25,171.1,171.88,173.06,170.65
2023-10-26,166.89,170.37,171.3775,165.67
2023-10-27,168.22,166.91,168.96,166.83
2023-10-30,170.29,169.02,171.17,168.87
2023-10-31,170.77,169.35,170.9,167.9
2023-11-01,173.97,171.0,174.23,170.12
2023-11-02,177.57,175.52,177.78,175.46
2023-11-03,176.65,174.24,176.82,173.35
2023-11-06,179.23,176.38,179.43,176.21
2023-11-07,181.82,179.18,182.44,178.97
2023-11-08,182.89,182.35,183.45,181.59
2023-11-09,182.41,182.96,184.12,181.81
2023-11-10,186.4,183.97,186.565,183.53
2023-11-13,184.8,185.82,186.03,184.21
2023-11-14,187.44,187.7,188.11,186.3
2023-11-15,188.01,187.845,189.5,187.78
2023-11-16,189.71,189.57,190.96,188.65
2023-11-17,189.69,190.25,190.38,188.57
2023-11-20,191.45,189.89,191.905,189.88
2023-11-21,190.64,191.41,191.52,189.74
2023-11-22,191.31,191.49,192.93,190.825
2023-11-24,189.97,190.87,190.9,189.25
2023-11-27,189.79,189.92,190.67,188.9
2023-11-28,190.4,189.78,191.08,189.4
2023-11-29,189.37,190.9,192.09,188.97
2023-11-30,189.95,189.84,190.32,188.19
2023-12-01,191.24,190.33,191.56,189.23
2023-12-04,189.43,189.98,190.05,187.4511
2023-12-05,193.42,190.21,194.4,190.18
2023-12-06,192.32,194.45,194.76,192.11
2023-12-07,194.27,193.63,195.0,193.59
2023-12-08,195.71,194.2,195.99,193.67
2023-12-11,193.18,193.11,193.49,191.42
2023-12-12,194.71,193.08,194.72,191.721
2023-12-13,197.96,195.09,198.0,194.85
2023-12-14,198.11,198.02,199.62,196.16
2023-12-15,197.57,197.53,198.3999,197.0
2023-12-18,195.89,196.09,196.63,194.39
2023-12-19,196.94,196.16,196.95,195.89
2023-12-20,194.83,196.9,197.68,194.83
2023-12-21,194.68,196.1,197.08,193.5
2023-12-22,193.6,195.18,195.41,192.97
2023-12-26,193.05,193.61,193.89,192.83
2023-12-27,193.15,192.49,193.5,191.09
2023-12-28,193.58,194.14,194.66,193.17
2023-12-29,192.53,193.9,194.4,191.725
2024-01-02,185.64,187.15,188.44,183.885
2024-01-03,184.25,184.22,185.88,183.43
2024-01-04,181.91,182.15,183.0872,180.88
2024-01-05,181.18,181.99,182.76,180.17
2024-01-08,185.56,182.085,185.6,181.5
2024-01-09,185.14,183.92,185.15,182.73
2024-01-10,186.19,184.35,186.4,183.92
2024-01-11,185.59,186.54,187.05,183.62
2024-01-12,185.92,186.06,186.74,185.19
2024-01-16,183.63,182.16,184.26,180.934
2024-01-17,182.68,181.27,182.93,180.3
2024-01-18,188.63,186.09,189.14,185.83
2024-01-19,191.56,189.33,191.95,188.82
2024-01-22,193.89,192.3,195.33,192.26
2024-01-23,195.18,195.02,195.75,193.8299
2024-01-24,194.5,195.42,196.38,194.34
2024-01-25,194.17,195.22,196.2675,193.1125
2024-01-26,192.42,194.27,194.76,191.94
2024-01-29,191.73,192.01,192.2,189.58
2024-01-30,188.04,190.94,191.8,187.47
2024-01-31,184.4,187.04,187.095,184.35
2024-02-01,186.86,183.985,186.95,183.82
2024-02-02,185.85,179.86,187.33,179.25
2024-02-05,187.68,188.15,189.25,185.84
2024-02-06,189.3,186.86,189.31,186.7695
2024-02-07,189.41,190.64,191.05,188.61
2024-02-08,188.32,189.385,189.535,187.35
2024-02-09,188.85,188.65,189.99,188.0
2024-02-12,187.15,188.415,188.67,186.79
2024-02-13,185.04,185.77,186.21,183.5128
2024-02-14,184.15,185.32,185.53,182.44
2024-02-15,183.86,183.55,184.49,181.35
2024-02-16,182.31,183.42,184.85,181.665
2024-02-20,181.56,181.79,182.43,180.0
2024-02-21,182.32,181.94,182.8888,180.66
2024-02-22,184.37,183.48,184.955,182.46
2024-02-23,182.52,185.01,185.04,182.23
2024-02-26,181.16,182.24,182.76,180.65
2024-02-27,182.63,181.1,183.9225,179.56
2024-02-28,181.42,182.51,183.12,180.13
2024-02-29,180.75,181.27,182.57,179.53
2024-03-01,179.66,179.55,180.53,177.38
2024-03-04,175.1,176.15,176.9,173.79
2024-03-05,170.12,170.76,172.04,169.62
2024-03-06,169.12,171.06,171.24,168.68
2024-03-07,169.0,169.15,170.73,168.49
2024-03-08,170.73,169.0,173.7,168.94
2024-03-11,172.75,172.94,174.38,172.05
2024-03-12,173.23,173.15,174.03,171.01
2024-03-13,171.13,172.77,173.185,170.76
2024-03-14,173.0,172.91,174.3078,172.05
2024-03-15,172.62,171.17,172.62,170.285
2024-03-18,173.72,175.57,177.71,173.52
2024-03-19,176.08,174.34,176.605,173.03
2024-03-20,178.67,175.72,178.67,175.09
2024-03-21,171.37,177.05,177.49,170.84
2024-03-22,172.28,171.76,173.05,170.06
2024-03-25,170.85,170.565,171.94,169.45
2024-03-26,169.71,170.0,171.42,169.58
2024-03-27,173.31,170.41,173.6,170.11
2024-03-28,171.48,171.75,172.23,170.51
2024-04-01,170.03,171.19,171.25,169.475
2024-04-02,168.84,169.08,169.34,168.2302
2024-04-03,169.65,168.79,170.68,168.58
2024-04-04,168.82,170.29,171.92,168.82
2024-04-05,169.58,169.59,170.39,168.95
2024-04-08,168.45,169.03,169.2,168.24
2024-04-09,169.67,168.7,170.08,168.35
2024-04-10,167.78,168.8,169.09,167.11
2024-04-11,175.04,168.34,175.46,168.16
2024-04-12,176.55,174.26,178.36,174.21
2024-04-15,172.69,175.36,176.63,172.5
2024-04-16,169.38,171.75,173.76,168.27
2024-04-17,168.0,169.61,170.65,168.0
2024-04-18,167.04,168.03,168.64,166.55
2024-04-19,165.0,166.21,166.4,164.075
2024-04-22,165.84,165.515,167.26,164.77
2024-04-23,166.9,165.35,167.05,164.92
2024-04-24,169.02,166.54,169.3,166.21
2024-04-25,169.89,169.525,170.61,168.1511
2024-04-26,169.3,169.88,171.34,169.18
2024-04-29,173.5,173.37,176.03,173.1
2024-04-30,170.33,173.33,174.99,170.0
2024-05-01,169.3,169.58,172.705,169.11
2024-05-02,173.03,172.51,173.415,170.89
2024-05-03,183.38,186.645,187.0,182.66
2024-05-06,181.71,182.354,184.2,180.42
2024-05-07,182.4,183.45,184.9,181.32
2024-05-08,182.74,182.85,183.07,181.45
2024-05-09,184.57,182.56,184.66,182.11
2024-05-10,183.05,184.9,185.09,182.13
2024-05-13,186.28,185.435,187.1,184.62
2024-05-14,187.43,187.51,188.3,186.29
2024-05-15,189.72,187.91,190.65,187.37
2024-05-16,189.84,190.47,191.095,189.6601
2024-05-17,189.87,189.51,190.81,189.18
2024-05-20,191.04,189.325,191.9199,189.01
2024-05-21,192.35,191.09,192.73,190.9201
2024-05-22,190.9,192.265,192.8231,190.27
2024-05-23,186.88,190.98,191.0,186.625
2024-05-24,189.98,188.82,190.58,188.0404
2024-05-28,189.99,191.51,193.0,189.1
2024-05-29,190.29,189.61,192.247,189.51
2024-05-30,191.29,190.76,192.18,190.63
2024-05-31,192.25,191.44,192.57,189.91
2024-06-03,194.03,192.9,194.99,192.52
2024-06-04,194.35,194.635,195.32,193.0342
2024-06-05,195.87,195.4,196.9,194.87
2024-06-06,194.48,195.685,196.5,194.17
